review_id,order_id,customer_id,rating,review_text,review_date
r30103,30308,24305,3,Want let eight situation forget clear.,2022-04-13
r30104,2407,44710,2,Indicate nearly structure recent process.,2023-05-31
r30105,63974,38781,5,Other child despite method media market.,2025-05-31
r30106,80862,8337,5,Note receive city back present instead.,2024-08-05
r30107,34955,79212,1,Bad short center may agree dark.,2023-09-04
r30108,67100,31704,2,Ago vote all party.,2023-01-29
r30109,98707,44391,2,Poor perform why clearly.,2024-10-23
r30110,90782,93930,4,Fight reason arrive live draw crime Democrat.,2024-08-18
r30111,2507,22731,4,Become space because specific concern many.,2024-05-15
r30112,49467,97901,5,Order walk help check big piece.,2021-08-06
r30113,31624,52932,1,Food court fine.,2022-12-31
r30114,77590,53926,2,Choose specific but prevent trial.,2022-04-12
r30115,63555,35332,5,Fall test some together fine author plan really.,2024-10-16
r30116,78028,12506,5,Friend to goal our.,2021-12-26
r30117,17944,36838,5,Animal lay walk old method.,2022-04-06
r30118,8046,36998,4,Able be that right contain small choose.,2024-07-22
r30119,76860,37511,5,Live ten hold enough minute mind car.,2022-12-31
r30120,33452,24951,5,Term accept physical follow today check no throughout.,2022-05-03
r30121,25557,29650,3,Growth assume reflect.,2024-04-13
r30122,13257,86682,2,Fine art fight outside late friend.,2022-09-04
r30123,11258,5192,5,Sign hit number ago how space far positive.,2022-04-23
r30124,6209,12014,1,Yeah recent teacher.,2025-06-01
r30125,57670,60143,3,Two change industry subject hope player road police.,2022-07-31
r30126,65578,10162,5,Feeling north peace week market skill.,2024-06-06
r30127,56747,2453,5,Attorney stuff own cause hand.,2025-12-04
r30128,11894,16594,4,Real environmental gas girl management.,2024-05-29
r30129,56695,89834,5,Rich Democrat development social tonight.,2020-11-25
r30130,71019,94667,5,Let draw sing turn such.,2025-01-01
r30131,38165,15404,1,Than model chance move speak.,2025-02-10
r30132,58573,38144,3,Task during drug executive determine degree.,2024-06-11
r30133,3751,7206,2,Decide stage industry decision book training professor.,2023-03-29
r30134,18853,48880,5,,2024-08-20
r30135,88799,41202,3,Deal meeting laugh policy hand yet true.,2023-12-28
r30136,11635,33539,4,Model debate just hospital wrong several.,2022-06-06
r30137,62619,74601,5,Back window market director system happy.,2022-10-17
r30138,6160,37524,4,Certainly customer both be it.,2022-03-27
r30139,23901,57567,5,Down child fight husband after three.,2025-01-21
r30140,37068,29199,4,Issue protect trip current language.,2024-10-28
r30141,34225,14505,4,Offer we man agree.,2022-08-26
r30142,90215,29051,4,Before somebody late leg campaign energy board.,2021-03-24
r30143,35435,84609,5,Future throughout boy heart together.,2025-10-23
r30144,2422,17283,3,Town address life start nation group candidate.,2021-06-19
r30145,71896,75956,5,Listen gun body plan scene.,2022-06-10
r30146,84223,55461,4,Because interest American option likely purpose.,2023-07-02
r30147,24837,9611,2,Child set bed myself.,2023-03-08
r30148,81262,35515,2,Conference past able.,2024-06-27
r30149,8604,77135,5,Good field add consider his.,2024-11-16
r30150,32851,26427,4,Behavior year note wife audience produce military.,2025-10-08
r30151,65131,41336,3,Human store product deal rule thus big scene.,2025-08-18
r30152,22827,80925,4,Team one really reflect floor brother purpose.,2021-05-31
r30153,4882,78853,5,Speak wait reveal by stay fast.,2023-05-11
r30154,69347,52830,2,A cold middle other food low receive.,2022-03-30
r30155,53083,74585,5,Enter experience maybe early finally budget without important.,2025-08-07
r30156,10612,25482,3,Several crime after traditional.,2025-08-01
r30157,18925,48443,4,Whole player education mean.,2023-01-31
r30158,77913,31419,4,Enter recently fall own.,2022-08-22
r30159,76054,53809,3,Sit amount push political.,2021-01-01
r30160,82556,70914,5,Chance detail main per improve.,2020-12-09
r30161,79565,21554,5,Suffer system such sit.,2023-11-16
r30162,98022,92699,5,Within notice politics meeting soldier girl send.,2023-10-12
r30163,86625,42077,2,Size necessary amount character young entire.,2020-11-27
r30164,74539,43470,5,Color particular north image though part myself according.,2023-11-25
r30165,7157,31503,4,Economic each see professor provide plan seem.,2025-07-12
r30166,71821,67338,2,They before involve door one.,2020-12-25
r30167,16284,34626,3,Detail debate threat feel fall run.,2022-03-28
r30168,34439,98013,3,Measure vote ability adult police.,2025-02-21
r30169,34479,58299,5,Music loss top relate important indicate draw.,2022-05-31
r30170,60741,53462,4,You live message interest manager.,2024-06-25
r30171,42728,37109,5,Performance future offer try.,2024-05-26
r30172,92763,22835,5,Education relate stay determine over.,2022-07-29
r30173,51945,57437,2,Mind while quite institution such cold break.,2025-08-07
r30174,43363,39462,5,,2020-11-29
r30175,15895,24020,4,By about give may always box.,2023-04-13
r30176,56577,42036,3,Answer fact book success rich American.,2022-08-06
r30177,29499,18372,4,Difference itself federal herself check.,2024-11-21
r30178,40095,57557,3,Eye authority evening much husband.,2024-01-02
r30179,50600,57522,5,Worry successful ok similar wonder.,2023-07-23
r30180,74572,76950,4,Recently why civil new.,2020-11-09
r30181,75253,89802,4,South moment order glass.,2024-02-07
r30182,76206,11985,5,Treat authority quite case.,2022-05-16
r30183,86761,95367,5,Inside thought carry other beat meeting.,2025-06-19
r30184,30054,60749,4,,2022-06-12
r30185,56589,4297,5,Money deal go yet by apply.,2025-09-24
r30186,40241,45085,5,Carry onto possible our stage behavior every part.,2023-06-02
r30187,61909,51164,5,But kitchen something involve.,2024-12-17
r30188,83689,37380,5,Identify agreement certain stay top main.,2022-08-12
r30189,45159,26491,4,Protect whether best writer door reduce station.,2023-10-04
r30190,28769,31931,5,Poor story school list lay second.,2020-10-30
r30191,18407,79671,4,Order husband subject five amount.,2025-01-21
r30192,35006,39700,5,Policy agency could.,2022-05-04
r30193,35099,17577,5,Them participant prevent house.,2023-03-28
r30194,6379,57707,1,Edge buy me collection until citizen recently.,2022-11-29
r30195,33939,2219,4,Feel girl expect site sister public think.,2023-11-08
r30196,16081,35378,5,Social blue study Republican.,2021-08-08
r30197,92280,92114,4,Letter method live.,2025-02-21
r30198,83224,93999,4,Season century turn carry defense part.,2023-08-05
r30199,38511,13144,5,,2021-01-31
r30200,1072,5417,4,Family meet skill choice.,2024-02-02
r30201,74780,54555,4,Personal ago also truth.,2021-11-28
r30202,18886,84175,1,Mother must growth yet operation citizen available.,2023-10-12
r30203,22799,40824,4,However security need thousand against consider price.,2023-07-21
r30204,86024,66723,3,Require indeed people ask feel in.,2024-04-08
r30205,48424,41004,3,List while win century area manage trade.,2023-09-11
r30206,12478,38765,4,,2024-05-22
r30207,25419,3754,5,Away how moment ability always ok.,2020-12-31
r30208,1366,73737,4,Course wrong explain produce from bring.,2023-07-15
r30209,14612,19570,2,Claim single strategy social read relate still.,2023-06-24
r30210,91197,87275,2,Public significant ground case.,2023-12-28
r30211,30585,43002,4,Until number likely.,2021-12-21
r30212,98401,71029,1,Future size citizen why community create.,2024-09-03
r30213,91194,44075,1,Box special unit.,2025-04-16
r30214,13410,26643,4,Around second sea watch great.,2023-10-01
r30215,59005,64082,5,Certain moment special like yourself.,2025-08-06
r30216,99289,86687,5,Cell just share yet foreign hold story.,2023-11-18
r30217,94079,20259,2,Save enough body well buy maybe.,2024-11-15
r30218,88329,43623,5,Against south wide whatever.,2023-02-21
r30219,95019,26208,5,There low of ball city marriage.,2021-06-28
r30220,59632,71975,4,Crime last including thousand.,2024-10-19
r30221,32992,22948,5,Magazine seem defense floor bar even.,2024-09-17
r30222,18956,82103,5,Rest few national still give.,2023-09-07
r30223,38551,48183,1,,2022-05-09
r30224,62487,62405,1,Its top ability history.,2022-10-15
r30225,43285,10180,1,Anything behavior car success.,2022-09-25
r30226,1971,84245,2,Realize foot them Democrat loss dream improve.,2024-12-18
r30227,46105,51653,5,Teacher memory approach citizen we town month.,2020-11-13
r30228,22491,6159,5,Lawyer especially appear decide.,2020-11-24
r30229,78556,86133,4,Few behavior product interview.,2024-07-02
r30230,34283,33459,3,Mother organization education standard race interest strategy.,2025-10-10
r30231,26936,80048,5,However letter many treat sense office system.,2024-09-08
r30232,11936,10265,3,Offer manager hot collection move listen state.,2022-11-06
r30233,95344,40869,4,Lead finish treatment black long health.,2023-11-06
r30234,3600,50534,2,Data they wait people speak huge forward.,2025-09-10
r30235,53102,17127,4,Cause writer home social number material capital.,2024-12-25
r30236,86659,56170,5,Society never sport front wait.,2022-04-16
r30237,30213,66163,3,Mention development turn tough ball southern.,2021-05-28
r30238,90780,90198,4,Space company industry hear upon price I.,2024-06-22
r30239,40072,55581,3,Green benefit provide second.,2022-08-14
r30240,43522,22112,4,,2021-06-10
r30241,28389,87407,3,Mouth Mrs yeah.,2024-06-28
r30242,14961,6213,3,Impact relate suddenly home get cell market.,2024-03-08
r30243,20525,48416,3,Heart book stock hospital look.,2023-11-17
r30244,66654,29483,5,Officer commercial level north staff.,2021-01-02
r30245,6603,97920,5,Bill season order government magazine through say.,2022-05-03
r30246,37367,53071,3,All suddenly edge most.,2024-06-29
r30247,15576,1944,3,Arm notice play imagine opportunity despite try.,2025-12-04
r30248,35064,8013,5,Personal figure consumer tax.,2023-01-29
r30249,52849,6418,1,Foreign population fire now discussion.,2023-04-16
r30250,85267,16707,4,Work wrong discuss smile good crime agree indeed.,2023-05-30
r30251,543,40439,4,School smile state else space.,2025-09-16
r30252,59149,76440,4,Month you Republican.,2024-03-05
r30253,9298,7611,1,,2023-09-14
r30254,32541,45489,3,Network the energy north opportunity animal less though.,2024-03-15
r30255,84676,40957,5,Society you table ok.,2025-05-27
r30256,11851,44759,3,Wish authority field possible.,2021-10-20
r30257,46642,12794,4,Can others avoid three.,2021-07-05
r30258,25214,94272,5,Mention again else.,2020-10-27
r30259,62992,24846,1,Live particularly but identify another stage sport market.,2021-03-03
r30260,89185,10418,2,Collection rock place various adult dinner movie.,2024-06-29
r30261,96677,59327,1,Simple election garden both require claim crime.,2024-07-18
r30262,28619,33067,4,Price activity coach return.,2020-11-20
r30263,43129,388,4,Person hear when personal to go score spend.,2024-12-30
r30264,84832,25550,4,Pm gun experience century heart run evening trip.,2022-05-13
r30265,62340,68771,5,Time relationship grow section staff office.,2025-10-26
r30266,48205,26607,4,Operation ten perhaps morning.,2021-11-16
r30267,76612,37228,4,Mean describe change recognize.,2021-02-01
r30268,36006,52136,2,Away term wonder career offer I area concern.,2022-04-02
r30269,98834,38490,3,Mouth then significant take assume talk fish.,2024-02-12
r30270,68938,87572,4,Under when available personal.,2024-04-12
r30271,35526,53481,3,North require low under morning.,2021-11-13
r30272,79069,21772,4,Majority good toward should state mention.,2023-09-20
r30273,90511,19694,3,Evidence arm country stage.,2022-04-12
r30274,67208,84947,5,Win lot strategy cover serve body.,2023-11-27
r30275,37768,79224,4,Value conference people research fast who customer high.,2021-05-18
r30276,18275,48956,5,Operation current human nature.,2022-12-28
r30277,18465,54360,3,Law itself stand sea wait benefit former.,2022-04-02
r30278,70168,70965,5,Later something indeed various.,2024-06-30
r30279,56836,35185,4,Cultural factor probably wind figure mouth.,2022-11-16
r30280,76739,37122,3,Black among stand fear.,2022-03-09
r30281,29101,22762,4,Stuff country standard remain.,2023-11-30
r30282,9085,65727,5,Type responsibility way.,2022-06-24
r30283,97200,83996,3,Bed smile turn allow smile care.,2025-04-08
r30284,53265,21006,1,,2021-03-03
r30285,22174,31516,5,Great everything loss society him meeting democratic.,2021-05-25
r30286,33039,75977,4,Before reason be learn score discuss dinner.,2021-06-14
r30287,17821,97171,3,These dog name fish beyond.,2021-04-26
r30288,77781,48979,2,Along hundred effect a.,2023-11-04
r30289,76157,96120,3,Fast mouth he future onto.,2021-02-20
r30290,33243,27160,5,Summer young sit herself become one.,2021-07-05
r30291,58553,9456,5,Main stuff hit and activity small nature machine.,2021-08-16
r30292,82638,7673,2,Morning hot need start film hard executive game.,2023-04-23
r30293,24454,14044,5,Seem deep moment base agreement last five.,2022-09-06
r30294,57119,83738,4,Catch research bar with thus bring.,2021-07-22
r30295,39655,64785,4,,2025-07-03
r30296,92967,29770,5,Only public individual nice.,2023-01-18
r30297,51745,18743,4,Military shake remember light cold.,2021-08-25
r30298,11519,56547,5,None already fund tonight either goal child other.,2023-04-26
r30299,53808,96953,5,Present my add investment.,2024-06-10
r30300,57653,4159,1,,2024-12-15
r30301,71939,82869,3,And idea line hospital.,2022-03-05
r30302,29404,80027,3,Player inside crime husband particular together.,2025-08-11
r30303,879,23755,3,Fill if during quite they have.,2023-09-24
r30304,70027,98406,5,Respond mean crime test.,2025-07-13
r30305,39215,45615,3,Age no Democrat consumer truth debate.,2021-11-26
r30306,19438,24736,4,Physical modern successful stop beautiful standard occur.,2020-11-18
r30307,67306,60000,5,Foreign agree degree according water.,2022-07-09
r30308,66313,84368,4,Responsibility institution generation professional common your.,2021-04-01
